aab7da84-1560-4b 42.0
4d609e65-43ed-40 68.0
12a4800a-d40d-46 31.0
41ced8e6-1430-49 49.0
6b0f2ac3-d4de-47 42.0
aba557c7-ff74-49 18.0
904a8c8f-b207-41 28.0
641c06a9-4bf0-41 1.0
ef957481-1574-48 56.0
f3760cba-1ac9-41 1.0
153ad712-8268-4d 56.0
260dbce9-d1e3-40 18.0
3047df33-91cc-4e 56.0
02212a6e-dca7-44 88.0
ede6d77a-665e-48 67.0
72be1a40-8b32-4a 50.0
80940d10-10d2-49 14.0
30732ede-4008-48 13.0
22d0332d-9659-4b 53.0
b89c6c6b-8e10-4b 55.0
5642a693-b466-4e 2.0
d3ddd25e-ca58-4a 57.0
e8a2b097-8be5-47 11.0
7c73dc0b-7640-47 39.0
7d8128db-4635-46 35.0
58ef659c-364b-49 45.0
b5e05627-56b1-45 47.0
4e567c59-d303-4f 26.0
05a91363-ff51-43 27.0
8894838a-7a96-48 25.0
ebad9282-ca0a-42 40.0
9f2232dd-70c1-4d 33.0
27e52b54-5b8c-4b 22.0
2a35b997-4442-40 44.0
37cd461a-19d1-45 46.0
f8eedc7d-96a6-4e 62.0
9d72a083-f9ad-45 30.0
69ef191f-4dc5-4f 27.0
b98dffa7-bd6c-45 60.0
a90966e6-edc3-4d 1.0
5fbdc562-e681-44 0.0
a3cf383c-24af-46 23.0
388c4acf-064a-41 21.0
c4e09591-1006-4a 25.0
df807d12-dd05-4f 44.0
a4fba649-404d-43 18.0
8ecd8752-9d90-4c 39.0
b68e4f7d-6e20-49 40.0
e30994b9-f93f-4c 10.0
3f785966-ddd0-43 39.0
e3219403-8c9b-4a 1.0
3cdbdcac-9b5e-47 94.0
39b7dfa4-012f-49 11.0
6791f345-e6c3-43 53.0
1a6403fb-586b-4c 25.0
6f70d726-afe6-4d 56.0
bc10821a-c84a-4e 27.0
cd5e2f35-c05a-4a 33.0
40fe3f5e-0c75-45 27.0
61203002-e4c2-45 34.0
f67ad4c4-141b-46 6.0
840af853-20a3-43 4.0
b37b174e-d7b8-4e 31.0
cf47ab58-399c-4d 30.0
373c4ee1-793b-43 5.0
edbad594-62a2-49 30.0
eb2854aa-7603-4c 21.0
2a22c1ae-a249-47 90.0
1318ea65-5f2e-47 58.0
4ed56713-6d79-4e 4.0
9097e5f7-265a-4e 73.0
850fa996-d409-4f 47.0
84a2b9c1-77c7-40 62.0
28a0f13f-af03-4c 66.0
db5b9c83-ef05-4d 52.0
9c863757-bcbc-4d 53.0
2ced0171-055f-4a 44.0
f233e1fc-d294-49 48.0
481fb9ee-9908-4a 50.0
88e66875-39b8-46 14.0
c6a3619d-47c9-44 6.0
553658cb-0e0e-4e 85.0
8d7194d0-f3a4-46 59.0
45b20de4-32cb-4a 43.0
7799f63d-c9e8-4f 18.0
c70e0895-ae13-4c 63.0
02fab776-4667-45 66.0
6f54cc00-243e-49 16.0
d3824a23-cc98-4d 8.0
6f3f3571-60fb-47 20.0
540f7e12-74e9-4e 68.0
003a234f-7add-40 68.0
b355d122-176d-4b 32.0
12af0180-25b7-4a 68.0
f3795b21-bf2e-4c 40.0
f9b97761-38bd-4c 28.0
e50c53b5-dc98-41 24.0
8993d86d-41e9-42 0.0
08cf70a0-c914-42 25.0
557281b1-be6f-49 43.0
6df7cc13-0209-45 35.0
3394322f-1f6b-4a 33.0
10ea68bd-2be4-41 2.0
10eec1b9-db87-46 30.0
5ea48862-5ecb-41 20.0
d17f64b3-fb55-42 47.0
2228e852-ca3c-40 50.0
109768ae-4b0f-45 17.0
ab3b4caf-b8a1-4e 18.0
0ef82cf3-30f4-4e 34.0
27c67e88-541f-4a 41.0
858d2c9f-cea9-48 48.0
cb4c09c7-99cf-46 44.0
69336e29-5905-48 24.0
9c4121f9-6bed-4e 25.0
0189c999-3991-47 1.0
23d195fe-571b-41 32.0
55c794d2-7fd7-40 1.0
f604244b-f792-4e 27.0
04e165dd-15e1-48 48.0
1369e195-ff98-4b 66.0
25cad3fb-6994-40 38.0
59bce4d8-e441-40 68.0
6bd2e4df-aab5-47 19.0
7f4d2d0c-daea-47 64.0
1e31b686-0875-4a 64.0
e223803b-8a1a-40 49.0
c59ee5f7-ddf8-48 5.0
010a1b97-2c88-42 54.0
f4e163c3-6302-44 21.0
07ea1bff-e815-4f 57.0
85380693-105f-44 31.0
7d2351ab-0d31-4f 69.0
381225aa-bc9c-4e 11.0
4dcf723d-371e-4e 39.0
b9de3d49-b623-4c 93.0
150d026a-3754-4b 66.0
03ba1b32-d2ce-4f 23.0
b8b4f1cf-1fb1-42 36.0
3340580c-6c79-41 40.0
8acc7bef-9114-40 30.0
6f7bc0e5-7e72-4a 29.0
764fb95d-91a9-40 11.0
94d98df4-2846-4c 67.0
1c8ed918-792d-48 13.0
4c16b575-9ab0-44 29.0
a62132c8-defa-4e 27.0
0d94b96a-e448-4d 2.0
9c4c0d04-9a69-4e 30.0
024f6673-2007-45 25.0
0bbc4bcb-d5de-42 94.0
dcd76b5c-1fe5-47 68.0
78612bff-782e-44 35.0
bdbbf876-937b-4f 83.0
65d70d49-4f93-4f 35.0
1675de61-5bdf-46 34.0
9d381ea1-bd4e-45 30.0
85feef76-2f61-4d 53.0
d215d8d8-5d35-47 45.0
e142b3d7-5833-43 45.0
895195fb-8e34-45 46.0
e5ba4588-186f-41 14.0
d75827b9-50b1-42 20.0
6cafaa90-b091-48 11.0
7e6d0b6d-9333-45 1.0
3f9e5278-77c2-4d 20.0
fe78873f-4e0d-47 91.0
e11ac781-2151-42 51.0
231de90a-ea51-49 39.0
31f94ffa-8ad6-45 52.0
90eef97d-09de-45 17.0
01385ec7-6246-49 29.0
2ea7d48a-b235-47 52.0
2a5c3740-00b4-44 55.0
f8565a40-955d-45 1.0
25113d3b-63d0-47 37.0
8e1fcb43-ffec-41 32.0
73f84fa9-2c56-48 37.0
86fe7098-6fba-47 19.0
3e6745ad-9bce-48 52.0
17b65c81-2f77-46 43.0
f73a64c1-5f69-42 39.0
c922b945-7f90-44 25.0
5d86989c-9e45-44 36.0
e1dd0613-5d1c-41 61.0
fcff9ad7-0348-43 9.0
0d1e5f09-9d23-4e 36.0
33537972-85d1-40 17.0
b0d2fcc3-cb7c-41 11.0
96b6d8ff-d714-48 1.0
14aa0607-24a4-4c 3.0
67769f73-c473-43 69.0
4711976c-e459-4d 7.0
67cbcab2-d744-4d 97.0
9d72c149-759e-42 61.0
c10b883a-e16f-45 54.0
12c723dc-f2ed-42 61.0
03fdc0e5-6a67-44 61.0
7046d46a-71f5-4a 61.0
4cd7c57a-0339-4b 47.0
aa1490fc-be6d-49 2.0
28541e58-dbe2-4f 60.0
ca631bc3-fdcd-4f 3.0
3c3014c9-4b39-4b 78.0
4ce3fd3e-4080-43 54.0
a5e48be3-5c10-47 18.0
5fcf826a-66ce-40 77.0
c6e2a250-becf-48 55.0
fc0b0cd8-5dc3-41 55.0
c913cedc-4326-42 33.0
32d97a66-469b-4c 46.0
990a6b80-d095-4c 30.0
9c603b56-c51f-45 18.0
36a8823e-bef4-41 17.0
b9de99f8-edb2-4e 28.0
9411cd58-5ff0-45 32.0
88f0db25-3f35-48 42.0
d2379a60-ddde-45 4.0
95aa02d2-f52b-4d 0.0
a4acc11e-f3d2-4a 7.0
4e02e58d-696f-48 23.0
956830b6-609f-42 24.0
b6379967-44fa-4a 49.0
4124aa7e-75ce-46 52.0
166f9603-be27-45 42.0
0a1131b9-65eb-4d 13.0
c37149ea-0f37-42 22.0
5b2091cc-c305-4b 68.0
5871eeb4-528f-4c 59.0
3e2836d6-40c2-4f 46.0
135cc5e8-6abc-4c 11.0
f4837df7-10d5-43 17.0
31724cbe-a1fe-49 61.0
ce1ed197-c469-44 46.0
8cf9d6e4-cc49-46 50.0
f32b8b0a-2209-48 51.0
f2a9678c-c52a-4a 9.0
75a93c13-5c54-4b 36.0
012f77b5-5ad6-46 29.0
021bf4b1-321e-4f 38.0
25f40986-6eb5-44 50.0
eb1bc315-3c18-4c 99.0
8e23dfb0-b7ef-40 16.0
e96c90c0-9320-42 11.0
81f6d0a6-e176-40 28.0
f36f9a11-b6f0-45 44.0
d3080c4f-deaa-43 69.0
cc251c7b-990d-49 4.0
1e7ce4c8-1bbc-49 53.0
5b920471-e156-4f 53.0
6a9909c9-7fb7-47 51.0
af28fb97-3775-4c 31.0
396085e2-2e2a-43 29.0
9b04a8c9-148b-4e 3.0
7dc15f06-65ae-4b 39.0
9da97996-33c6-40 12.0
866a0652-893c-4c 49.0
35a2aee5-cbf1-45 43.0
3c68ecb8-983b-42 12.0
5b050f62-62fe-44 49.0
e5350e1f-040d-41 42.0
52e855b1-55ed-46 40.0
3834d4eb-2790-4b 24.0
d4181842-c8eb-49 41.0
0e98c2f8-2cbe-4b 45.0
02dac4e1-4bc1-47 16.0
79d71bf1-b53a-4e 47.0
f7c9fab3-708e-42 16.0
f01acedf-7299-45 48.0
f77c4286-05e8-40 53.0
172daa1e-cf55-4e 35.0
2f043a23-abd1-4c 34.0
1aaf5d81-af00-49 27.0
0e588299-2263-40 32.0
f37d5ca5-79ac-4e 29.0
808f20f8-f765-41 60.0
30d8f512-303c-43 10.0
005a9da2-553a-46 31.0
0c31385e-1d11-4a 31.0
fbee79bf-7525-49 54.0
950679b8-c901-48 1.0
c4f05dee-4923-4e 51.0
1f0ca029-de65-46 20.0
bfa3b30c-dbeb-47 52.0
76f7ee6a-38a3-46 74.0
c112c8a3-d603-4b 12.0
ee6d7641-6237-47 73.0
2bdf8c56-ae17-4c 72.0
37316336-3b57-49 23.0
59d69d27-8771-45 56.0
f6e17f7c-7264-49 14.0
f712954b-92a6-4f 48.0
61c33c92-c859-42 57.0
2446e1fc-f2d3-43 54.0
ed5b2ee1-1c50-47 57.0
6a5e8d13-06ee-40 49.0
7b85cd91-bd9f-41 31.0
a15ec45c-86cf-4d 63.0
a0d6fd2d-1688-4f 12.0
99db28b1-3ac4-45 58.0
9efd8873-3f8d-43 5.0
9ca04409-e918-42 66.0
e71f74d7-fe2c-41 49.0
b37e1396-c3ed-49 8.0
933a6bb2-000d-41 48.0
35a21807-c37d-44 48.0
b67cecfb-151d-42 27.0
511d7414-c3aa-43 55.0
d5ecd75a-0c23-40 17.0
99bfefc5-6e3e-4f 41.0
fd5bd7d0-b7e2-48 14.0
225c5ead-7ce9-46 45.0
1b7ead41-48ad-49 11.0
8ad770ec-496b-44 57.0
ca3de7af-fc29-4d 6.0
ea3575e2-cfd9-4b 49.0
aec70ecf-9516-42 46.0
3ef30707-ffbd-40 22.0
7a3d32c9-b99d-4a 27.0
ce5d90c5-3139-46 49.0
35ebd2b4-9f10-4e 19.0
24738bda-0eea-4d 67.0
a0c4bdad-6fd9-48 66.0
968fa1e3-193d-48 19.0
5d1c8802-9227-49 52.0
241a875d-ff8c-44 47.0
63c7bfe3-b778-49 17.0
407d2854-3e6f-41 50.0
b41c49ec-c8b5-4f 31.0
7ebfb0fe-11d3-49 32.0
72f893eb-ca99-41 2.0
eb178087-5fa4-4b 4.0
d6a02124-be85-44 52.0
baf89c23-aba1-4a 52.0
7f9b01da-db55-4c 26.0
0608165f-d5ba-4e 29.0
58acbb71-0d3f-45 60.0
09403508-6fa7-43 61.0
10e342a5-b488-4f 6.0
b09fd8df-8d8c-40 39.0
2b093980-870f-4c 23.0
a9fee864-a560-44 7.0
4eaa9045-2b98-42 37.0
b6ab76d1-f792-4a 68.0
367e1bb1-e843-4d 69.0
e09f416d-ef3c-40 80.0
2c886446-6556-41 39.0
9e511e2f-6f48-43 51.0
a1e314f5-1f71-49 60.0
86a1a093-1e6b-40 64.0
193cc81f-bc46-47 61.0
6ca1d815-f8fa-47 25.0
ce0be4c2-0c10-4b 94.0
d9406f4b-a4c9-4c 43.0
7b4950f1-19fa-4d 57.0
63e60eac-c81f-45 27.0
839122f3-bfb9-4f 6.0
9555cf43-7aa9-4a 52.0
65f21d27-853e-45 18.0
ad710a51-6da8-43 48.0
4d09a802-9151-4c 29.0
76756d52-09bd-47 62.0
9f69fc31-9cea-48 36.0
69125150-dfcf-46 34.0
14903d22-9d9c-45 20.0
d515c815-d7bd-48 56.0
3b3b7f3e-c940-4b 55.0
132fff45-e72a-41 43.0
a39a4bb7-614b-44 51.0
73ea7a0b-e5b2-42 53.0
9bc34094-50aa-46 41.0
7e8b7b80-4ebf-4a 44.0
f4f8ac11-42f7-4e 25.0
bfdf8a24-166a-43 45.0
045be932-3a90-47 34.0
0f33da14-b661-47 26.0
eb033d5c-294d-45 8.0
86163c05-8f6f-47 0.0
1af25c53-8338-4d 39.0
0ae898af-2f4d-4a 35.0
18a15836-91d8-4c 14.0
0c9e6922-eda1-44 39.0
c3658cf9-4ce6-47 17.0
f0aaa144-8a99-44 14.0
0b7855ef-5936-46 0.0
b5f79398-6925-4a 40.0
becc9039-ed1a-4f 36.0
238ef923-8882-47 88.0
08d10058-f8cf-4e 92.0
26edf892-dffa-46 39.0
f6c4cc1e-aee4-45 6.0
b8629952-734c-49 15.0
72a56dc4-d5e5-4a 43.0
fbf437d7-d9c9-4c 37.0
4aab3ad3-70fe-4a 55.0
4f674ed4-a5b0-40 19.0
c16a11fa-a954-4a 40.0
74fdf930-0016-45 30.0
d0fd5e35-2278-42 79.0
5ed73f95-5e35-43 67.0
d1ec4e35-dcbc-4a 33.0
3ad4313e-70a9-40 34.0
7f29f69a-932a-40 42.0
d14275d6-bb9f-49 2.0
7ecba80e-627f-44 42.0
9333a13e-d553-42 10.0
ad2e8e38-6035-42 6.0
052d40c8-7c1c-4b 56.0
73849ae7-ba66-4a 52.0
0bfed9fb-9604-43 58.0
0b5bffbc-cec1-4c 57.0
3075c9f6-a0cf-40 54.0
6d7905b5-b06d-4f 52.0
ec55cabd-e012-42 55.0
80c5b496-7768-48 88.0
110f6cb7-84c8-40 74.0
d86003ba-6c21-4f 41.0
da945741-a380-44 1.0
e6ac4dd3-e702-44 37.0
cc55e68d-2ecc-43 8.0
0e37dadb-34c7-47 36.0
16c98452-5a67-40 19.0
75f699ee-1282-47 26.0
e8d5581d-4dd3-41 87.0
e1474bed-5f22-4c 6.0
6274a162-5217-4c 51.0
3623e90d-9e49-4f 13.0
b9bfafb5-362f-44 55.0
cd8b2f95-0839-4c 55.0
335112fc-4c9d-41 9.0
6372d565-54da-48 3.0
46ad97c2-8fa8-4a 68.0
d6eb1723-dd47-4b 8.0
26849309-7924-4a 11.0
63cad61e-8ec9-42 51.0
86a1283d-0e92-48 49.0
44e3aeef-5648-43 52.0
e9b62b84-aa7d-4d 56.0
071893a8-7c9b-4f 12.0
376d0330-eadf-44 4.0
bfff832f-fb70-49 32.0
b3961568-6a47-4d 76.0
3cb96942-a68b-44 4.0
f2f6479d-4206-40 29.0
684b6446-41b2-47 65.0
cf3ccd43-a19e-47 37.0
4bc6ce64-8489-42 66.0
2f6c3741-3970-4d 70.0
313e39ee-1a8b-49 3.0
09c923ae-51e4-4c 25.0
fda2c6fc-31bb-46 34.0
3a5ca4c6-79a5-4c 30.0
80946b92-f9a3-46 18.0
2c6d3d67-65fd-44 28.0
bcd26a97-f312-49 30.0
45800f33-1742-48 30.0
24b95eed-8004-44 46.0
f907dfb0-0cf8-4a 5.0
0bc2431a-e62e-4e 13.0
9f23b49e-4897-46 41.0
4fb643f8-a3c9-48 44.0
fd35f203-a398-4b 4.0
d9ffe5a5-cee5-47 5.0
789eac47-3d89-4a 32.0
9d0eb18c-b9f3-4e 37.0
3f26ba35-db05-49 16.0
6191c09b-e76c-44 36.0
ae8dfc54-2aa4-49 6.0
612f08f3-0e38-44 91.0
6bb1b845-6cef-4b 47.0
d6d366f2-53a3-47 32.0
e8c799b1-9224-49 0.0
6d98b991-cf22-4f 10.0
1369b684-9a69-47 17.0
ab50c940-5a9a-46 42.0
8ccdffeb-28f7-4f 53.0
a6a4bbc2-ced3-41 55.0
3c4c2646-bd41-47 40.0
f6bc95b0-4a85-41 40.0
7a6fba10-b8cb-4a 9.0
126ebae1-81c1-40 14.0
7baaa11c-4e83-4b 11.0
2d6f5550-fe30-41 95.0
2f5e19e1-5313-43 63.0
271d3f77-d7cd-4a 88.0
df6a5ce3-d17b-42 36.0
ca1b3877-40a9-4b 36.0
8e961c0b-225d-45 40.0
4b26ff4d-93ae-4b 3.0
d7813d58-ca9b-41 36.0
7371f353-430d-4c 51.0
62d95bf7-855c-43 53.0
7b0871a2-5cae-49 54.0
8f047d32-0e9a-45 51.0
4c010c7c-6100-42 49.0
ba51887d-685e-4d 27.0
529e77a2-d0ac-4a 8.0
0daee839-e500-42 20.0
52cc630a-f4df-42 45.0
2725464a-acef-45 34.0
fd603f3a-1aa7-48 43.0
29aa19a2-af06-4e 18.0
740be006-121e-44 27.0
56e123bf-4a64-48 4.0
d09887e8-2dbd-4b 38.0
1f1d4407-9379-4d 24.0
07635815-2215-4a 31.0
afc97ccd-8764-43 24.0
0dbfe5eb-e263-4f 25.0
38f45bfa-d419-40 60.0
7b92084d-a731-4e 50.0
b7d8d3ea-7b3d-41 38.0
43962124-dec8-48 9.0
c34e230b-fc97-4e 38.0
cae40d5b-0820-41 10.0
1b865ad7-64d8-46 35.0
0f08bc17-8bb2-4f 37.0
b4966508-f86d-4f 12.0
2eb3568e-ca8e-40 10.0
e4a4d5b7-988a-4e 1.0
2b35d2fc-1c64-4b 56.0
ac1de4b1-5dba-4a 58.0
35847522-30de-4e 45.0
53a28340-9cb6-43 17.0
fc3898a3-0237-4c 6.0
10eac288-ece9-43 64.0
c9fa8c63-6185-41 69.0
00eaf03c-0c44-45 70.0
2e16ba33-6499-4a 26.0
53c160a0-dbf3-47 24.0
a5b5a067-9041-4c 50.0
8ab6b4e4-b059-41 21.0
1785c6f4-7211-46 45.0
a95bdf6c-a713-45 73.0
2caa9ffa-4c72-42 71.0
9778d290-d7a7-43 38.0
7cf62f2a-73c8-47 59.0
197eda9e-1bfb-4a 12.0
1e1e2f27-9cf6-46 54.0
75e5f4c6-2014-4b 64.0
7f5317af-baf9-4f 2.0
a14b0705-de76-45 62.0
854cf223-568a-49 50.0
4b494aed-89ad-42 22.0
7c5e0ed4-2535-4a 63.0
b200b9b5-4f1d-41 51.0
b4ff5993-1fcc-4c 61.0
2d0a4b79-e085-49 1.0
7230d5a8-fa34-47 60.0
12f9ff74-efa4-48 9.0
29284b09-8b0f-44 74.0
d4a7b404-a318-4c 37.0
f0adc67b-2234-47 74.0
f62695e4-ac0d-43 50.0
b4cf2633-c791-48 29.0
a1f0c6e4-4c32-4c 53.0
b2fab716-fae8-4c 48.0
09bbc6ea-26fd-43 29.0
816de7ec-f6da-44 45.0
25c0e073-e0ba-4b 5.0
95e89a77-a50c-47 4.0
fffecfe9-7ac4-4c 4.0
e5df5ef9-7f93-45 47.0
eebf26b4-d539-4b 9.0
9aa6af3e-0f26-44 10.0
dddf3b9e-0cac-42 14.0
d4600fc5-809d-4e 54.0
fa5659b6-3e39-4c 33.0
f0743b00-fd71-45 58.0
02ec4e98-66a7-47 17.0
1c80c07f-e854-4e 29.0
f0651399-4217-49 12.0
d0740b37-b989-42 38.0
1bdf9629-d2a0-4f 20.0
8cce25e6-ac00-45 7.0
977647ef-0952-43 9.0
100ace93-22b2-4c 5.0
8b7ab4da-a523-4b 66.0
d039909d-aac2-49 12.0
f4497edf-cbf4-4e 73.0
748af774-df41-42 54.0
7c032ee4-d2e8-49 54.0
430210ab-7272-4c 16.0
6864dd99-ae23-43 62.0
307adcde-3b46-49 11.0
281b07eb-674c-47 35.0
3cd99214-9e69-49 57.0
7b253611-34cc-48 56.0
6fb3c629-e065-45 36.0
8f5cc2e7-00ec-45 75.0
ec15a9f1-0bba-41 10.0
a8b86e98-9fa8-4d 26.0
dc3fbfc7-2bb7-49 52.0
9e5e5d29-603d-49 88.0
6b233ece-b4af-48 31.0
33221b1f-2162-41 34.0
b488bcdf-1ae1-45 23.0
97a4dae7-e33a-4e 5.0
dc9b7d52-e964-4d 79.0
1f31811b-dc9e-48 48.0
9c517078-0bc8-4e 31.0
87dae64c-670a-45 79.0
cf43a12f-b9f4-41 41.0
97ada891-a6aa-4a 53.0
760cc611-1931-49 10.0
75dc005a-a612-41 13.0
ac4ba859-40db-43 65.0
ef18fe7e-8f03-42 47.0
1a9d8d71-e318-4e 64.0
d3300d33-2f1e-42 18.0
e039d1ef-3f3a-48 68.0
774acbdd-2586-44 40.0
c16de4a7-faf5-49 60.0
7e84719a-e5ae-47 63.0
0d53607b-615b-40 60.0
9b2f93ab-0ba0-4b 5.0
45b3b758-80f4-49 56.0
3426b242-bcd4-45 34.0
ec82474c-6cf7-4e 22.0
681975f6-c867-48 33.0
8584385c-395d-4c 71.0
94aec34d-f3d9-48 12.0
62bb0760-e6e4-4d 54.0
52eecee9-94a9-40 30.0
f9ce4d2b-533d-4c 4.0
ca2eb95b-4fee-49 5.0
1260c5e8-e492-46 28.0
7ab41de6-6c17-4f 10.0
0b7b7deb-c418-45 44.0
448fa7f9-ee08-44 10.0
6e0567b2-1873-49 51.0
8ba40832-1845-42 18.0
3bdba300-de9b-44 57.0
8a35c486-723d-40 29.0
d3176cc5-2110-4a 59.0
6d4cfed5-ac40-4b 58.0
d60aaf35-e105-40 17.0
44023171-b06e-4d 56.0
940cae39-aba6-40 72.0
e5d41485-436f-43 8.0
73aaf28d-bb6b-4e 21.0
60911d15-d053-4e 23.0
0369ed5f-34a8-4a 52.0
5349a530-2996-40 54.0
0542e0d4-26e5-46 2.0
0f0efc5c-967b-4e 18.0
019b0495-971b-44 38.0
b97a6c37-5dcd-4c 47.0
5f719d35-0b46-4a 5.0
ecb1020e-00ad-4a 46.0
2342e695-4787-46 29.0
27365879-a3ad-47 86.0
4348ec50-b9c9-4a 48.0
0219ebee-7141-4d 39.0
c4ad5f43-a99c-47 18.0
c1ba84e0-66f6-4e 57.0
3daa706f-020d-40 60.0
bb7e09aa-569a-45 40.0
7bc5334e-0b94-47 5.0
84206fc0-5182-44 28.0
4e8ef9cb-b701-4b 8.0
4e7f3e2b-fdc0-4a 53.0
80bc94e7-d5e8-46 52.0
668b59cc-d738-4f 42.0
25d1ae5b-c97a-41 64.0
d9fee547-4972-40 37.0
7129e836-a13d-4a 52.0
edbe665c-fbd5-46 50.0
0ad241da-beb6-49 29.0
10bf7cac-d9b7-41 7.0
a01da68e-5195-4a 26.0
6efd18a2-fc53-4a 27.0
5f35cf45-7b5c-42 18.0
754d6afa-1895-4b 27.0
6bddb48a-c595-4f 11.0
d9028d2a-7f5f-4d 20.0
d44ca948-29cc-4b 23.0
4cf08767-a9db-42 26.0
25f25289-0142-4f 68.0
b4af0e57-bb78-47 18.0
b8a54777-267a-4c 36.0
0551425e-80c4-49 43.0
c574af82-5306-49 10.0
4342c567-5e41-40 64.0
f55ff546-4773-4d 60.0
bedaf85b-913d-42 46.0
4cd11929-15f7-4d 45.0
9e99074c-ec24-42 27.0
2bc02017-25d8-4e 20.0
acb463ef-c3dd-4b 58.0
6e30070f-e3ff-45 29.0
0dffa83a-ba8c-43 60.0
a7154347-c855-4e 11.0
c1bce389-c8f4-4b 64.0
a111975e-4eae-48 62.0
f7a24159-95f0-49 37.0
74ddfa3d-36ba-4e 34.0
2238ad38-f2a6-41 61.0
e28d3a65-ffb1-49 50.0
325a5e9a-5a4c-4e 34.0
b531a9a2-37d0-43 5.0
a706588d-499f-49 0.0
04dd9237-2868-48 64.0
81b55fc4-1206-4a 10.0
5a2393d0-cf22-49 74.0
d570aa2e-ff28-4e 6.0
813cdb38-b37f-46 36.0
e40ff1ee-69bc-4d 4.0
e71a8962-1a13-41 32.0
582c2615-dae7-42 22.0
6078e667-6a50-4b 13.0
c5bd1e48-4f2f-4c 48.0
e9738da8-a2a4-40 45.0
3d7a25f7-9a91-4b 20.0
bd055079-d02d-40 8.0
9e1b532e-d473-4d 42.0
cc59fa80-8aba-43 35.0
835460e0-f4fc-46 50.0
e0d0ad80-030b-4e 1.0
9eb1962d-0337-42 61.0
3ce0daf9-638c-44 8.0
356df6d3-ab9d-47 74.0
64d1c1aa-40fd-4b 74.0
fbe94e54-4b34-4f 62.0
786b9af0-6be7-43 32.0
fe5f6f99-dee3-42 49.0
7e8d48df-e0c7-4a 56.0
9802b3b1-10c9-4c 29.0
24b298ea-3159-4b 28.0
ad2e1a35-d14d-43 47.0
d6a673d4-a60f-4d 62.0
15f4cdba-9e20-4a 72.0
3e9be446-1444-41 72.0
42253975-babc-4d 67.0
e39d012d-7419-40 71.0
6027f108-3b02-43 26.0
ba57f100-a9f7-49 24.0
eb54c6bd-2b33-46 3.0
f84c6c2c-9af0-48 48.0
d72cd5a8-61b7-47 44.0
405f8aa1-0fe1-43 28.0
5be2468a-db60-45 46.0
f71cd9e6-91f3-4d 16.0
eda82a11-2176-4d 69.0
a0eb3eb5-088d-49 1.0
c9b0e548-3a34-49 6.0
c4bf5d2a-e39f-45 10.0
b2e391a9-9625-49 50.0
b45cd694-da8f-4b 49.0
55814a60-861d-42 54.0
518f85fa-a750-4b 65.0
8dd1545c-42fa-43 16.0
474d1e03-795f-4e 51.0
c9723f0d-8bdc-4a 9.0
492fdef1-73b5-46 34.0
103dcf62-d2aa-40 8.0
be9adbf4-e162-4a 33.0
36a7b23b-985f-40 2.0
8ac24da1-a6d4-41 33.0
c0e8bdbb-00d7-49 5.0
c54075e8-9818-42 60.0
29fd74c1-4359-4c 64.0
e77b07ae-9efa-40 28.0
9ef30125-03ba-46 61.0
c382bf53-3fd0-47 16.0
e96a9187-adb0-40 58.0
3bf920dc-81dc-4a 31.0
8f75790e-f9a0-4d 34.0
07e05efb-447a-4c 60.0
493390cf-752b-4a 34.0
839d1795-df54-47 20.0
a4385516-74eb-47 47.0
a3cf1372-3f44-40 47.0
73dd092c-75b3-42 28.0
bfe805bd-dbaa-4c 18.0
74a70e2f-6ebd-42 21.0
3ea8b3b1-c9c6-4d 19.0
68b130ca-14f8-45 85.0
5ed8a444-042a-4f 29.0
d9705495-581b-41 26.0
9ab3ba5c-a1eb-40 46.0
75d39dc8-fdd2-4a 6.0
52c5633f-838b-4e 46.0
01a57f25-6156-47 25.0
914d4f3d-252e-47 4.0
52a498f4-f3b2-4e 25.0
20f16312-47f7-44 54.0
977114c6-95fb-49 27.0
9473f54e-6ca1-45 33.0
95b11aab-03e6-40 49.0
84616d02-08f9-4f 63.0
e4250722-a409-4f 1.0
9baf41eb-c52e-46 62.0
831e7640-7c7f-43 53.0
26957346-6ffe-46 50.0
edea4ea9-d57a-4f 7.0
4b5812f0-ee63-4c 43.0
b5c784c7-6cdb-4f 54.0
7c705c88-3cd2-4a 16.0
d06d7f83-3801-4f 52.0
37bf702f-d3d5-4e 97.0
e5420c87-785a-43 25.0
49a22244-ee97-47 25.0
3426057e-7df6-4e 9.0
b57a52e1-b532-4e 27.0
cda6a635-d0b3-4d 27.0
4bdaed2d-66d5-4b 2.0
dad44539-2969-48 37.0
69fbda2f-33b6-4b 29.0
670b5034-42d3-4d 41.0
1224ee1e-19f1-42 37.0
09c3d04a-6d30-45 64.0
fda56987-2c6a-43 66.0
c1e24f4c-59cd-4c 0.0
c430f9c0-c54f-4d 27.0
24df2560-cab4-42 1.0
e28fede8-1b2b-49 62.0
9e9c04a1-007e-47 6.0
9e0edb89-7511-49 47.0
fbc823c0-7967-47 69.0
30ed40af-ffed-49 3.0
ad71ce6b-0831-4b 16.0
2c127b5d-9d4d-42 41.0
cc883529-1e99-44 65.0
34f3266d-921a-45 36.0
66ddb90b-2d4b-41 48.0
a829047f-f036-41 95.0
7f73d09e-bdea-4c 71.0
4969a27b-c6fd-4b 1.0
4cc77004-a33b-40 16.0
b3a3f3e5-f679-44 36.0
8b612c0d-fc1b-4e 90.0
10acfe99-3406-4c 52.0
be641d7d-1496-4a 55.0
